catalog_id,catalog_name,city,source_department,resource_type,resource_name,format,data_count,file_size,update_time_ms,status,is_apply,file_id
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202411030353.csv,csv,29,1265,1730577198000,4,1,642e7b2ffeaa302b854219e40278af75
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202411030353.json,json,29,2767,1730577194000,4,1,8c23facf4148304aa9338add6d5eeb3b
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202411030353.xml,xml,29,5440,1730577190000,4,1,4eadf3ae18aa3805bdeac5987bc7f1a2
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息202411030353.xls,xls,29,7168,1730577187000,4,1,62671bb73e4a3df8bd06607e5681c73a
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息_0.rdf,rdf,29,8328,1692695124000,4,1,808ca04f8634308790768586adc48a30
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息_0.csv,csv,29,1265,1692695118000,4,1,7cd596ad9421380fa0d9c1e9fcd6536a
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息_0.json,json,29,2767,1692695113000,4,1,4e17898fcea63a13aa8b924d0e7c9cbe
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息_0.xml,xml,29,5444,1692695107000,4,1,fc5223c27e9335d49a223f523f2565ae
79fff75fd64143dd80c14fb2c0d91823,荣成市科技局_科技创新券（检验检测服务类）兑换信息,威海,荣成市,file,荣成市科技局_科技创新券（检验检测服务类）兑换信息_0.xls,xls,29,7168,1692695102000,4,1,3c6c310357ce3018a2d714ee00c49496
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202607011458.rdf,rdf,1,429,1782889142000,4,1,aabe9d0b64d23133a78b849825cadb67
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202607011458.csv,csv,1,109,1782889135000,4,1,e73d1fa5d2d23c65bd98ac8a31673ea4
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202607011458.json,json,1,295,1782889129000,4,1,b9bed6b1f03c3c09b3bbba3938acee83
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202607011458.xml,xml,1,257,1782889122000,4,1,91d089aface03cfc94c0e044f74a6805
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202607011458.xlsx,xlsx,1,3670,1782889116000,4,1,fdda06a632e13595bbc7f7300f7efcc0
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202604260122.rdf,rdf,1,429,1777137777000,4,1,f122927ca71b35a0866f85bc2739f250
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202604260122.csv,csv,1,109,1777137772000,4,1,c934e87c99523785b4c3205fa36f75ef
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202604260122.json,json,1,295,1777137766000,4,1,ac868eab02093c6f80be4dafaeded2c7
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202604260122.xml,xml,1,257,1777137761000,4,1,cfd4de12f58739bdb3fcf5cf0321d87b
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202604260122.xlsx,xlsx,1,3670,1777137755000,4,1,0cd029a65c683fabb0edc330979a0035
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202602152249.rdf,rdf,1,429,1771166979000,4,1,717f79b092333af1a0590fbb9f12b6dd
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202602152249.csv,csv,1,109,1771166973000,4,1,f0cc620b234d349e8c7ed22cee7939ee
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202602152249.json,json,1,295,1771166967000,4,1,f8ff7f2b75de31ec92d896d3125446fb
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202602152249.xml,xml,1,257,1771166962000,4,1,7f5980619029394cb5a69a9af3086003
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202602152249.xlsx,xlsx,1,3670,1771166956000,4,1,4bd5353bf3363100bb8f094b42f9baa5
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202512181256.rdf,rdf,186,56623,1766033800000,4,1,38e6307e887b394895b51b8dc509abea
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202512181256.csv,csv,186,11852,1766033795000,4,1,6f0945b0e312387e94fb2ea59fdb980b
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202512181256.json,json,186,20703,1766033790000,4,1,9f8b3dc40341327b8668324338588a19
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202512181256.xml,xml,186,39055,1766033785000,4,1,ff967b54b6923e1caac5827074baf6ad
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202512181256.xlsx,xlsx,186,10909,1766033779000,4,1,91e781b7cd903b74a1573d0d2eabab45
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202411231350.rdf,rdf,186,56623,1732341033000,4,1,8c8d17ef6b25356ea032bd917a8999b8
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202411231350.csv,csv,186,11852,1732341029000,4,1,a00cdb9e7109354998c5cba4be8cb062
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202411231350.json,json,186,20703,1732341026000,4,1,5a31874d34eb3631abe443285f48547b
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202411231350.xml,xml,186,39055,1732341022000,4,1,9707b03c309838d791dad4a18c663ff5
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息202411231350.xls,xls,186,26624,1732341019000,4,1,611659d45c6d3308bbb64eebe62ee4eb
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息_0.rdf,rdf,186,56623,1695099738000,4,1,704f7d2385fc3844af12fe333676fed4
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息_0.csv,csv,186,11852,1695099735000,4,1,b950ba42ddf6351287f551a021d66c44
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息_0.json,json,186,20703,1695099732000,4,1,9fbe26d50faf33a28f4a404d4358241f
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息_0.xml,xml,186,39059,1695099729000,4,1,2910a4c79df83dceb353bfa35d91f96c
c18d83dd235244948b04893137bf12e4,知识产权“贯标”企业信息,威海,威海市市场监督管理局,file,知识产权“贯标”企业信息_0.xls,xls,186,26624,1695099726000,4,1,c9cbff6865823f13ab1feb64621e6dbc
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202607011524.rdf,rdf,1,533,1782890683000,4,1,003d7bb926583bdc8d4f1edb6b9679e4
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202607011524.csv,csv,1,181,1782890677000,4,1,e729ba081e30370080712f56fda64665
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202607011524.json,json,1,462,1782890671000,4,1,8a67b55d1224392faf272048b34d7da4
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202607011524.xml,xml,1,370,1782890664000,4,1,a3cd5231cb5836b4a2a2c1d39d31e8c1
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202607011524.xlsx,xlsx,1,3760,1782890658000,4,1,4134995eb94832c7893f104cfa4b5285
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202604270800.rdf,rdf,1,533,1777248085000,4,1,4329ba3ed0803aa8a357865e094d0dd1
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202604270800.csv,csv,1,181,1777248080000,4,1,22000072c5ff3075a4f0953316213467
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202604270800.json,json,1,462,1777248074000,4,1,89dd2eb2009e3a7992f6bed80f745b5d
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202604270800.xml,xml,1,370,1777248068000,4,1,fe32938184f73bf688b25256fa617abf
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202604270800.xlsx,xlsx,1,3760,1777248062000,4,1,8e5aba2d597b352fbe37346f4fc4e967
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202602120909.rdf,rdf,1,533,1770858607000,4,1,f072ab2b62b93676be2e09b26638e318
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202602120909.csv,csv,1,181,1770858601000,4,1,cc3092c2867831c1acb867c270fed952
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202602120909.json,json,1,462,1770858595000,4,1,d00e9f3d0d033ddebbb7c9bd40b77826
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202602120909.xml,xml,1,370,1770858590000,4,1,c62955076a5e3a11b27b5a1fe97e2bb4
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202602120909.xlsx,xlsx,1,3759,1770858584000,4,1,7f5d58301d6b3b2d9e3fa080b231285b
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202512191810.rdf,rdf,110,44966,1766139040000,4,1,c834f0b6a1c038b1879ab6245f72c848
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202512191810.csv,csv,110,12272,1766139035000,4,1,9f75c4bd02553b9c9571de7ff7970aad
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202512191810.json,json,110,20694,1766139029000,4,1,2f890e73cbac3df98f613e1080fe1c46
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202512191810.xml,xml,110,35536,1766139024000,4,1,26c1aa5a6b7535dd8ae058d0a7a8e5c0
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202512191810.xlsx,xlsx,110,9357,1766139019000,4,1,8343dc5118e03f13ae22c10c20f8a581
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202411030353.rdf,rdf,110,44966,1730577218000,4,1,0ea71a6b4a8c371488f25812192c5103
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202411030353.csv,csv,110,12272,1730577214000,4,1,7eebd461c33c3e74b1101b5d14f1f8fa
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202411030353.json,json,110,20694,1730577211000,4,1,aaf7221f9b4d3a5ba2d2af1cc884d20e
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202411030353.xml,xml,110,35536,1730577207000,4,1,d00fd334f7f33c08b3e8dd0ffdbe5d28
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202411030353.xls,xls,110,23040,1730577203000,4,1,9b8f8b1c1e2531eb825ca9898557afb7
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202405300403.rdf,rdf,110,44966,1717163231000,4,1,31a26795265537fd8fd94c6e38f98ca0
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202405300403.csv,csv,110,12272,1717163227000,4,1,f205fb5cb44b3ac6b3538b3d5b85a9e9
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202405300403.json,json,110,20694,1717163224000,4,1,d6d40ce6ad74305caf6d59c64a098db9
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202405300403.xml,xml,110,35540,1717163221000,4,1,dd71c91fbc2e342c979dc5e30d3d2655
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息_202405300403.xls,xls,110,23040,1717163217000,4,1,d5f6d4e4d2e7322ea7f1dd63887a82ad
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息__0.rdf,rdf,98,40030,1689125976000,4,1,ad7b3f0d3faf3b67a4e6241916cb4cf1
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息__0.csv,csv,98,10910,1689125971000,4,1,bbd48f5f902b30cb8f9b1fa5e83b9d21
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息__0.json,json,98,18433,1689125966000,4,1,0a06281b5fe73dba8beea67b937a716c
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息__0.xml,xml,98,31625,1689125961000,4,1,a2c346821cde3267926ca8de6ee8eea9
87df4a5fdec549c08d0ffa3e3feccbc8,威海市建筑节能技术产品应用认定信息_,威海,威海市住房和城乡建设局,file,威海市建筑节能技术产品应用认定信息__0.xls,xls,98,20992,1689125956000,4,1,8167a07625943bd7ac825d2cd1111d13
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202607011511.rdf,rdf,1,540,1782889898000,4,1,84ee27d92371363599f3073518ca6258
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202607011511.csv,csv,1,171,1782889892000,4,1,127652d54ace3586b7ed74f33508e3a7
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202607011511.json,json,1,495,1782889886000,4,1,3459a9f4fd7d35168b790dfc942cb58b
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202607011511.xml,xml,1,359,1782889880000,4,1,d6715a4747c33665bb5cd113b6654e25
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202607011511.xlsx,xlsx,1,3746,1782889874000,4,1,57ac3a6b56eb37539d7627a9e932b6fa
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202606072327.rdf,rdf,1,540,1780846073000,4,1,fa61c5f83e103b458614a864fe408498
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202606072327.csv,csv,1,171,1780846067000,4,1,2d252b5c497c3f918cf5f38818b82286
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202606072327.json,json,1,495,1780846062000,4,1,ef901d74fde234ccb3ede2d725b72856
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202606072327.xml,xml,1,359,1780846056000,4,1,e873f81c022139daa3d83f161331939e
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202606072327.xlsx,xlsx,1,3748,1780846050000,4,1,deb711e6dd283170b1aadd88a642e600
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202604270755.rdf,rdf,1,540,1777247780000,4,1,d68b426697e63ab1a217ff4701ca323f
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202604270755.csv,csv,1,171,1777247774000,4,1,4344561a257b3ee29124bd733f11f587
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202604270755.json,json,1,495,1777247768000,4,1,74a2d93dc6a53914943eb65bebdfd000
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202604270755.xml,xml,1,359,1777247763000,4,1,d62946190e3936bfb296fb0cc0afa11a
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202604270755.xlsx,xlsx,1,3747,1777247757000,4,1,f76d97ca62e03e88a7517cda7f4e6b57
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202512191755.rdf,rdf,43,18065,1766138182000,4,1,527cff659dd433b4b41dc9ea925d459b
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202512191755.csv,csv,43,4012,1766138177000,4,1,c60fc8619746375b84aa8c7c90804747
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202512191755.json,json,43,8190,1766138171000,4,1,16fb3732ec78390f89807b6f1ee845d8
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202512191755.xml,xml,43,13705,1766138166000,4,1,3f384885d6aa361d9a973f0af45e4bd8
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202512191755.xlsx,xlsx,43,5519,1766138161000,4,1,73611d8f5f133bc4927869adca59e099
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202405300403.rdf,rdf,43,18065,1717163249000,4,1,aef8ef7e44f63385a4d06f6ecc8bf274
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202405300403.csv,csv,43,4012,1717163245000,4,1,2d38ddf077323b34bdd71d3381bb691d
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202405300403.json,json,43,8190,1717163242000,4,1,f3374c3fafa53e2195de67247ac2c9e6
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202405300403.xml,xml,43,13709,1717163239000,4,1,844bf6f087ca394098a1cbda9cc6c488
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息202405300403.xls,xls,43,9728,1717163236000,4,1,db829c32b31e37bd8a16a8b6f64260e5
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息_0.rdf,rdf,32,13510,1689126027000,4,1,bfca9a66bf853456a407c390a589f5bc
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息_0.csv,csv,32,3094,1689126022000,4,1,067d1d821e1a30bf92a5d10006da9d86
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息_0.json,json,32,6227,1689126017000,4,1,09efa831867a32f28bb87eb7e1b96bd8
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息_0.xml,xml,32,10279,1689126012000,4,1,56209d6134b6316fb46ef9cb211f9b11
8d547b502f8741859923113e4384b81c,威海市省级重点实验室统计信息,威海,威海市科学技术局,file,威海市省级重点实验室统计信息_0.xls,xls,32,8192,1689126007000,4,1,faa36c67175635e69fc6c8487d932009
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606300114.rdf,rdf,1,550,1782753328000,4,1,f5928aefc6e73746a0361b62b7a40a76
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606300114.csv,csv,1,174,1782753321000,4,1,a5f620d953af3a5a802b0b5f63cde925
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606300114.json,json,1,493,1782753314000,4,1,2c1ffc7f8edc3a6f9ffa362f4d4d17a1
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606300114.xml,xml,1,392,1782753307000,4,1,de8154e75e7335d7aeaf49e56cf5d352
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606300114.xlsx,xlsx,1,3737,1782753300000,4,1,7f27098a5a45344399cc9a224163b50b
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606050016.rdf,rdf,1,550,1780589799000,4,1,d39110acc5603571bc2ad7cac14b4b81
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606050016.csv,csv,1,174,1780589793000,4,1,394f8225d8193a0aa1757b88e07c77a4
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606050016.json,json,1,493,1780589787000,4,1,9ec7ef8d76843fa4bc3b4d330f693f63
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606050016.xml,xml,1,392,1780589781000,4,1,67ce3f319c473206bceff5d1395cb923
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202606050016.xlsx,xlsx,1,3734,1780589775000,4,1,d6bca941626e3d4a8f15611207b3b942
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202604250115.rdf,rdf,1,550,1777050939000,4,1,67773958b8463b5cb7ec816ca67aaa29
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202604250115.csv,csv,1,174,1777050933000,4,1,dad1819372723de2b68080e80446511f
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202604250115.json,json,1,493,1777050927000,4,1,41b3a21b83e030e8943473c8ef0b08ab
fcaa9ba91b6644c8b2b26ffd286183ba,威海市市级重点实验室立项信息,威海,威海市科学技术局,file,威海市市级重点实验室立项信息202604250115.xml,xml,1,392,1777050921000,4,1,cfdb99b64d32397d95d6b60a8cbc5609
